"road_id","segment_id","road_name","from_street","to_street","jurisdiction","latitude","longitude","road_length_miles","lanes","surface_type","functional_class","pci","condition_date","traffic_level","adt","age_years","freeze_thaw","recommended_treatment","treatment_cost_per_lane_mile","data_status","data_source","data_updated_at"
"SA-ROAD-93","SA-93-33815333802058838020573","Dearing Rd","","","Spring Arbor Township","42.2293782831746","-84.5464254531176","0.0069","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-94","SA-94-33805603800892838008866","E Circle Dr","","","Spring Arbor Township","42.2290427329476","-84.5517064076936","0.0124","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-95","SA-95-33805613800903238008873","W Circle Dr","","","Spring Arbor Township","42.2280579274034","-84.5555738911781","0.0338","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-96","SA-96-33805573800903238008837","Dana Ln","","","Spring Arbor Township","42.2280579274034","-84.5555738911781","0.0589","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-97","SA-97-33805603800910938008928","E Circle Dr","","","Spring Arbor Township","42.2272106698001","-84.5519220612609","0.04","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-98","SA-98- 8997023802008438020587","S Dearing Rd","","","Spring Arbor Township","42.2270548208058","-84.5412871624107","0.0489","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-99","SA-99-33805613800912238009032","W Circle Dr","","","Spring Arbor Township","42.2271413895932","-84.5550246468332","0.0222","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-100","SA-100- 9036093800913638009122","Cabot Dr","","","Spring Arbor Township","42.2270554637504","-84.55599078645","0.0152","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-101","SA-101- 9036093800913538009136","Cabot Dr","","","Spring Arbor Township","42.2270765475766","-84.5584613020126","0.0386","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-102","SA-102- 9036093800913738009135","Cabot Dr","","","Spring Arbor Township","42.2271004508682","-84.560935649082","0.0387","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-103","SA-103- 8996013800913738008586","Chapel Rd","","","Spring Arbor Township","42.2271004508682","-84.560935649082","0.1225","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-104","SA-104- 9044033801725538008503","Arbor Hills Rd","","","Spring Arbor Township","42.2260364284443","-84.4825822666855","0.1446","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-105","SA-105-33813523802008438020083","Cambria Dr","","","Spring Arbor Township","42.2270548208058","-84.5412871624107","0.0651","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-106","SA-106-33805593800913938009109","S Circle Dr","","","Spring Arbor Township","42.2269544425699","-84.5543392049636","0.0392","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-107","SA-107-33805583800913938008928","Caryn Way","","","Spring Arbor Township","42.2269544425699","-84.5543392049636","0.0669","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-108","SA-108-33805593800912238009139","S Circle Dr","","","Spring Arbor Township","42.2271413895932","-84.5550246468332","0.0114","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-109","SA-109- 8999013801725538009151","Service Dr","","","Spring Arbor Township","42.2260364284443","-84.4825822666855","0.002","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-110","SA-110-33805593800910938009097","S Circle Ct","","","Spring Arbor Township","42.2272106698001","-84.5519220612609","0.0322","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-111","SA-111-33810083800919038009182","Spring Arbor Rd","","","Spring Arbor Township","42.2256633816163","-84.486851811011","0.0682","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-112","SA-112- 8994073801672638009190","Spring Arbor Rd","","","Spring Arbor Township","42.2256731934308","-84.4906238955653","0.059","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-113","SA-113- 8994073800919138016726","Spring Arbor Rd","","","Spring Arbor Township","42.2256775357977","-84.490800170288","0.0028","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-114","SA-114- 8997053802540138019429","S Sandstone Rd","","","Spring Arbor Township","42.2259595937621","-84.5167635647867","0.0853","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-115","SA-115- 8994073800919038009202","Spring Arbor Rd","","","Spring Arbor Township","42.2256633816163","-84.486851811011","0.0687","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-116","SA-116- 8994073800921238009191","Spring Arbor Rd","","","Spring Arbor Township","42.2252698980758","-84.4935877697343","0.045","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-117","SA-117- 9036083800921638009217","Brandon Dr","","","Spring Arbor Township","42.2261321002288","-84.5584689558077","0.0252","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-118","SA-118- 9042103800921638009135","Arlington Dr","","","Spring Arbor Township","42.2261321002288","-84.5584689558077","0.0199","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-119","SA-119- 9043013800922038009136","Milford Rd","","","Spring Arbor Township","42.2260982397215","-84.5562121146611","0.0224","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-120","SA-120- 9036083800921738009220","Brandon Dr","","","Spring Arbor Township","42.2261172238081","-84.5568541484674","0.0101","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-121","SA-121- 9036083800921838009216","Brandon Dr","","","Spring Arbor Township","42.2261455325445","-84.5609078760564","0.0381","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-122","SA-122- 8996013800921838009137","Chapel Rd","","","Spring Arbor Township","42.2261455325445","-84.5609078760564","0.0201","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-123","SA-123- 8997053800926338025401","S Sandstone Rd","","","Spring Arbor Township","42.2249973061469","-84.5167434396799","0.0202","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-124","SA-124- 9037093800925438018667","Scotch Blue Dr","","","Spring Arbor Township","42.2252645590082","-84.5214738188646","0.0081","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-125","SA-125- 9037093800926738009263","Scotch Blue Dr","","","Spring Arbor Township","42.2249733827957","-84.5183212324641","0.0247","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-126","SA-126- 8994073800926838009212","Spring Arbor Rd","","","Spring Arbor Township","42.2246405590442","-84.4954332116071","0.0317","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-127","SA-127- 9037093801673138009267","Scotch Blue Dr","","","Spring Arbor Township","42.2249539548529","-84.5188778726255","0.0087","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-128","SA-128- 9043033801673138016732","Jawind Dr","","","Spring Arbor Township","42.2249539548529","-84.5188778726255","0.004","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-129","SA-129- 9037093801673438016731","Scotch Blue Dr","","","Spring Arbor Township","42.2249239101951","-84.5209493556338","0.0324","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-130","SA-130- 9037093801866738016734","Scotch Blue Dr","","","Spring Arbor Township","42.2250121914213","-84.5210852718313","0.0028","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-131","SA-131-33805663800927638009191","Renfrew Blvd","","","Spring Arbor Township","42.2245109694678","-84.4908079757607","0.0245","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-132","SA-132- 8997093801672538016726","Renfrew Blvd","","","Spring Arbor Township","42.2245084752214","-84.4906347286066","0.0245","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-133","SA-133- 9044023800927638016725","Renfrew Dr","","","Spring Arbor Township","42.2245109694678","-84.4908079757607","0.0027","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-134","SA-134- 9044023800927438009276","Renfrew Dr","","","Spring Arbor Township","42.2245141490037","-84.4916762109908","0.0136","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-135","SA-135- 9044023800927538009274","Renfrew Dr","","","Spring Arbor Township","42.2245109440716","-84.4925952549784","0.0144","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-136","SA-136- 9042093800927938009217","Wendover Dr","","","Spring Arbor Township","42.2252775205453","-84.5568676817344","0.0177","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-137","SA-137-33805563800927938009286","Ken Dr","","","Spring Arbor Township","42.2252775205453","-84.5568676817344","0.0384","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-138","SA-138- 9043123801673438016735","Balcan Cir","","","Spring Arbor Township","42.2249239101951","-84.5209493556338","0.0033","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-139","SA-139- 9043143800926738018320","Western Acres Dr","","","Spring Arbor Township","42.2249733827957","-84.5183212324641","0.014","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-140","SA-140- 9042093800933238009279","Wendover Dr","","","Spring Arbor Township","42.224712971921","-84.5568383601344","0.0119","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-141","SA-141- 9036073800933338009332","Ivan Dr","","","Spring Arbor Township","42.2247379092707","-84.56086019986","0.0629","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-142","SA-142- 8996013800933338009218","Chapel Rd","","","Spring Arbor Township","42.2247379092707","-84.56086019986","0.0296","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-143","SA-143- 8997083800934738009268","Fairway Dr","","","Spring Arbor Township","42.2236698075419","-84.4948899328493","0.0221","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-144","SA-144- 9042093800938438009332","Wendover Dr","","","Spring Arbor Township","42.2237710817728","-84.5567903354893","0.0198","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-145","SA-145- 9036063800938738009384","Sunnydell Dr","","","Spring Arbor Township","42.2237891139979","-84.5608283416064","0.0631","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-146","SA-146- 8996013800938738009333","Chapel Rd","","","Spring Arbor Township","42.2237891139979","-84.5608283416064","0.02","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-147","SA-147- 9043143801832038009397","Western Acres Dr","","","Spring Arbor Township","42.2243066178516","-84.5183480307209","0.0375","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-148","SA-148- 9044023801672538009409","Renfrew Dr","","","Spring Arbor Township","42.2245084752214","-84.4906347286066","0.0586","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-149","SA-149- 9043103800940938009274","Lucerne Dr","","","Spring Arbor Township","42.2224384958277","-84.4908670360967","0.0477","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-150","SA-150- 8994073800942338009268","Spring Arbor Rd","","","Spring Arbor Township","42.2224275483355","-84.5019702073988","0.1123","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-151","SA-151- 9028083800942338008507","Reynolds Rd","","","Spring Arbor Township","42.2224275483355","-84.5019702073988","0.2224","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-152","SA-152- 9042093800945138009384","Wendover Dr","","","Spring Arbor Township","42.2228253861266","-84.5567480107127","0.0199","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-153","SA-153- 8996013800945538009387","Chapel Rd","","","Spring Arbor Township","42.2228405327406","-84.5607889123189","0.02","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-154","SA-154- 9036053800945538009451","Kevin Dr","","","Spring Arbor Township","42.2228405327406","-84.5607889123189","0.0632","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-155","SA-155- 8997083800946538009347","Fairway Dr","","","Spring Arbor Township","42.2217913155269","-84.4941307181879","0.0418","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-156","SA-156- 8997053800947338009263","S Sandstone Rd","","","Spring Arbor Township","42.2219873274238","-84.5166593075677","0.0633","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-157","SA-157- 9037183800947338018317","Jack Pine Dr","","","Spring Arbor Township","42.2219873274238","-84.5166593075677","0.0111","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-158","SA-158- 9037183801831738009388","Jack Pine Dr","","","Spring Arbor Township","42.2219835051535","-84.5173720785053","0.0344","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-159","SA-159- 9043103800947838009409","Lucerne Dr","","","Spring Arbor Township","42.221607265888","-84.490504227086","0.0184","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-160","SA-160- 9043093800947838009468","Balomarl Dr","","","Spring Arbor Township","42.221607265888","-84.490504227086","0.0187","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-161","SA-161- 8997083800950238009465","Sherwood Dr","","","Spring Arbor Township","42.2215175813312","-84.4958885106989","0.0286","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-162","SA-162- 9043073800950238009347","Wellesley Dr","","","Spring Arbor Township","42.2215175813312","-84.4958885106989","0.0565","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-163","SA-163- 8997083800951138009502","Sherwood Dr","","","Spring Arbor Township","42.2214206496317","-84.4968647645359","0.0154","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-164","SA-164- 9042093800950538009451","Wendover Dr","","","Spring Arbor Township","42.2221277868632","-84.5567260676008","0.0147","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-165","SA-165- 9035083800952738008617","Reigel Rd","","","Spring Arbor Township","42.2223277083469","-84.5754410348973","0.2224","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-166","SA-166- 8996013802008938009455","Chapel Rd","","","Spring Arbor Township","42.2215826725941","-84.5607151283537","0.0265","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-167","SA-167-33813543802008938020088","Village Green Ln","","","Spring Arbor Township","42.2215826725941","-84.5607151283537","0.0773","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-168","SA-168- 8996013801671238020089","Chapel Rd","","","Spring Arbor Township","42.2212790801321","-84.5606973202125","0.0064","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-169","SA-169-33805533801671438016713","Stone Haven Dr","","","Spring Arbor Township","42.2212758675816","-84.5619547200304","0.0216","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-170","SA-170-33805533801671238016714","Stone Haven Dr","","","Spring Arbor Township","42.2212790801321","-84.5606973202125","0.0197","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-171","SA-171-33815343802059138020575","Zeller Dr","","","Spring Arbor Township","42.2210994905437","-84.5657492989182","0.0064","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-172","SA-172- 9028083800959638009423","Reynolds Rd","","","Spring Arbor Township","42.220148261393","-84.5019108777646","0.0479","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-173","SA-173-33805543801671438016716","Lockerbie Dr","","","Spring Arbor Township","42.2212758675816","-84.5619547200304","0.0081","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-174","SA-174-33805553801671638016717","Glenbarr Dr","","","Spring Arbor Township","42.2208898616192","-84.5619516705195","0.0223","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-175","SA-175-33805543801671638016715","Lockerbie Dr","","","Spring Arbor Township","42.2208898616192","-84.5619516705195","0.0061","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-176","SA-176- 8997053800966338009473","S Sandstone Rd","","","Spring Arbor Township","42.219581292115","-84.5165897468394","0.0506","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-177","SA-177- 9037173800966338018318","Highland Bell Dr","","","Spring Arbor Township","42.219581292115","-84.5165897468394","0.0126","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-178","SA-178- 9037173801831838009665","Highland Bell Dr","","","Spring Arbor Township","42.2195812943555","-84.5173948382797","0.0145","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-179","SA-179-33805543801671538020085","Lockerbie Dr","","","Spring Arbor Township","42.2206073534665","-84.5620055784909","0.0479","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-180","SA-180-33815343802057438020591","Zeller Dr","","","Spring Arbor Township","42.2200980780755","-84.5657248670182","0.0211","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-181","SA-181-33815353802057438020590","Laughlin Ct","","","Spring Arbor Township","42.2200980780755","-84.5657248670182","0.0336","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-182","SA-182-33815353802059038020576","Laughlin Ct","","","Spring Arbor Township","42.2201156342019","-84.5678752040546","0.0047","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-183","SA-183- 9028083800972038009596","Reynolds Rd","","","Spring Arbor Township","42.2184657802679","-84.5018669043215","0.0354","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
"SA-ROAD-184","SA-184- 9043153800972038009729","Riverside Dr","","","Spring Arbor Township","42.2184657802679","-84.5018669043215","0.0771","2","Asphalt","Local","65","2026-08-16","Medium","1000","10","Moderate","Crack Seal","1","provisional","Michigan GIS Open Data + Paventra rehearsal assumptions","2026-08-16"
