road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
GL-ROAD-93,GL-93-8978093800342738003423,W I 94,,,Grass Lake Charter Township,42.29649580762284,-84.14495809666019,0.1163,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-94,GL-94-8978093800343038003427,W I 94,,,Grass Lake Charter Township,42.2964797478373,-84.14582056554741,0.04419,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-95,GL-95-8978073800343038017481,Clear Lake Rd,,,Grass Lake Charter Township,42.2964797478373,-84.14582056554741,0.051023,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-96,GL-96-8971073800344238003412,E I 94,,,Grass Lake Charter Township,42.29629608466993,-84.14171842373348,0.536013,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-97,GL-97-8971073800344538003442,E I 94,,,Grass Lake Charter Township,42.29625120840381,-84.14489552467286,0.162764,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-98,GL-98-8971073800344638003445,E I 94,,,Grass Lake Charter Township,42.29624355865781,-84.14581374099063,0.047035,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-99,GL-99-8978073800344638003430,Clear Lake Rd,,,Grass Lake Charter Township,42.29624355865781,-84.14581374099063,0.016299,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-100,GL-100-8971073800345638003446,E I 94,,,Grass Lake Charter Township,42.29612767925836,-84.14909512639447,0.168404,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-101,GL-101-8978093800344038003430,W I 94,,,Grass Lake Charter Township,42.2960837138713,-84.15102725699224,0.268769,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-102,GL-102-8987063801748138003440,Unnamed Road,,,Grass Lake Charter Township,42.29721926494062,-84.14582466408245,0.278793,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-103,GL-103-8978083800351438003442,Unnamed Road,,,Grass Lake Charter Township,42.29590935849843,-84.14454866795172,0.148047,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-104,GL-104-33817163800318538003233,Pleasant Dr,,,Grass Lake Charter Township,42.30468926858699,-84.2449544894447,0.116748,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-105,GL-105-9172043800326738003068,Katz Rd,,,Grass Lake Charter Township,42.30172119796403,-84.2047053094778,0.489403,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-106,GL-106-8978033800326738003079,Mount Hope Rd,,,Grass Lake Charter Township,42.30172119796403,-84.2047053094778,0.455721,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-107,GL-107-33800293800321238003307,Maute Rd,,,Grass Lake Charter Township,42.30314390580363,-84.17529770795383,0.219912,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-108,GL-108-8978033801806938003808,Mount Hope Rd,,,Grass Lake Charter Township,42.28664781483907,-84.20427732810975,0.203652,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-109,GL-109-33810273802021538018069,Homestead Blvd,,,Grass Lake Charter Township,42.286618689401685,-84.20582025725002,0.079068,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-110,GL-110-33814123802021538020217,Deerfield Ct,,,Grass Lake Charter Township,42.286618689401685,-84.20582025725002,0.071554,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-111,GL-111-33810273802021938020215,Homestead Blvd,,,Grass Lake Charter Township,42.28685170463352,-84.20745440198958,0.087222,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-112,GL-112-9172053802555338016888,Sager Rd,,,Grass Lake Charter Township,42.28551801041875,-84.15043168772695,0.780915,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-113,GL-113-33806843801688838025552,Sportsman Rdg,,,Grass Lake Charter Township,42.28561663277746,-84.16546497608837,0.177111,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-114,GL-114-9172053801688838003953,Sager Rd,,,Grass Lake Charter Township,42.28561663277746,-84.16546497608837,0.126217,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-115,GL-115-9171073800395338025554,Kalmbach Rd,,,Grass Lake Charter Township,42.28565058370395,-84.16792829340952,0.103077,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-116,GL-116-33815693802140838021399,Lake Bluff Dr,,,Grass Lake Charter Township,42.2917625088632,-84.21653681652954,0.40014,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-117,GL-117-9170033800318538003190,Edna Dr,,,Grass Lake Charter Township,42.30468926858699,-84.2449544894447,0.317673,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-118,GL-118-33817163800316138003185,Pleasant Dr,,,Grass Lake Charter Township,42.305343519162726,-84.24560917204607,0.056371,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-119,GL-119-33806783800321238003188,Leach Rd,,,Grass Lake Charter Township,42.30314390580363,-84.17529770795383,0.053437,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-120,GL-120-33800293800319138003212,Maute Rd,,,Grass Lake Charter Township,42.303671935702376,-84.1752984543169,0.036431,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-121,GL-121-33801443801904238003778,Reiman Rd,,,Grass Lake Charter Township,42.28726635073195,-84.14082710958027,0.146448,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-122,GL-122-33801443800387338019042,Reiman Rd,,,Grass Lake Charter Township,42.28669158745517,-84.14092555829737,0.040445,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-123,GL-123-8978073800387338003527,Clear Lake Rd,,,Grass Lake Charter Township,42.28669158745517,-84.14092555829737,0.685207,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-124,GL-124-9171073802555438003767,Kalmbach Rd,,,Grass Lake Charter Township,42.28711485246431,-84.16832374361852,0.34787,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-125,GL-125-33814113802021738020218,Preserve Ct,,,Grass Lake Charter Township,42.28765577566084,-84.2058286014539,0.038975,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-126,GL-126-33814123802021738020216,Deerfield Ct,,,Grass Lake Charter Township,42.28765577566084,-84.2058286014539,0.068678,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-127,GL-127-33806823801688438016885,Elmer Dr,,,Grass Lake Charter Township,42.29000892426807,-84.19586770265643,0.197882,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-128,GL-128-33810263801806638003702,Tims Lake Blvd,,,Grass Lake Charter Township,42.2868965885637,-84.20941481912901,0.360761,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-129,GL-129-33814133802021938020220,Waterway Ct,,,Grass Lake Charter Township,42.28685170463352,-84.20745440198958,0.066012,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-130,GL-130-9171073800374238016876,Kalmbach Rd,,,Grass Lake Charter Township,42.29004498052737,-84.17479443272198,0.025993,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-131,GL-131-8971073800372338003757,E I 94,,,Grass Lake Charter Township,42.29100544975461,-84.20437838537937,0.252655,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-132,GL-132-33806763801687738003742,Maute Rd,,,Grass Lake Charter Township,42.28990799273428,-84.17510178968203,0.018437,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-133,GL-133-8978053801687738016876,Maute Rd,,,Grass Lake Charter Township,42.28990799273428,-84.17510178968203,0.031889,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-134,GL-134-9171063800422138019459,Bohne Rd,,,Grass Lake Charter Township,42.27788626304071,-84.20421831972693,0.297233,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-135,GL-135-8978033800422138016886,Mount Hope Rd,,,Grass Lake Charter Township,42.27788626304071,-84.20421831972693,0.335786,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-136,GL-136-33815503800422138021372,Faholo Way,,,Grass Lake Charter Township,42.27788626304071,-84.20421831972693,0.477005,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-137,GL-137-33815503802137238021373,Faholo Way,,,Grass Lake Charter Township,42.277780835758286,-84.21352616345376,0.100018,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-138,GL-138-33815573802137038021373,Trask Dr,,,Grass Lake Charter Township,42.27868156990148,-84.21614449319216,0.072798,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-139,GL-139-33815503802137338021374,Faholo Way,,,Grass Lake Charter Township,42.27777226655234,-84.21547823673774,0.036632,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-140,GL-140-33815503802137438021375,Faholo Way,,,Grass Lake Charter Township,42.27772302438936,-84.21618590687495,0.009497,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-141,GL-141-33815553802137538021369,Trask Dr,,,Grass Lake Charter Township,42.27767391850964,-84.21635906421797,0.070912,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-142,GL-142-33811513801946538019459,Tall Grass Dr,,,Grass Lake Charter Township,42.27713103255789,-84.19847357182377,0.05941,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-143,GL-143-33810343801809138019465,Sand Hill Dr,,,Grass Lake Charter Township,42.27718707598655,-84.1998986050296,0.073429,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-144,GL-144-8971073802014038003613,E I 94,,,Grass Lake Charter Township,42.29240274661873,-84.16221836191008,0.011069,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-145,GL-145-33813763802014038020139,I 94 Crossovers,,,Grass Lake Charter Township,42.29240274661873,-84.16221836191008,0.018519,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-146,GL-146-8978093800361438003574,W I 94,,,Grass Lake Charter Township,42.2927042096356,-84.18311326392907,0.470404,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-147,GL-147-33801193800358038003614,Ramp WS2B,,,Grass Lake Charter Township,42.29340264004571,-84.18110054712339,0.113925,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-148,GL-148-8978093800362038003614,W I 94,,,Grass Lake Charter Township,42.292652625313394,-84.18331555762384,0.010956,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-149,GL-149-8971073800358238020140,E I 94,,,Grass Lake Charter Township,42.293462727501,-84.17373406041631,0.599083,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-150,GL-150-18421073800361138003595,E Bnd Grass Lake Weigh Station,,,Grass Lake Charter Township,42.2927804328985,-84.18057771772368,0.298319,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-151,GL-151-8978033800362838003515,Mount Hope Rd,,,Grass Lake Charter Township,42.29281658665872,-84.20443443454774,0.219307,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-152,GL-152-8971073800362738003581,E I 94,,,Grass Lake Charter Township,42.29245893075248,-84.18307107285635,0.477913,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-153,GL-153-18421073800362938003611,Ramp WS1A,,,Grass Lake Charter Township,42.29233436509591,-84.1829710046437,0.126398,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-154,GL-154-9165023800413938020213,N Francisco Rd,,,Grass Lake Charter Township,42.278631938484665,-84.14081343722775,0.259648,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-155,GL-155-9171063802555038004139,Bohne Rd,,,Grass Lake Charter Township,42.27860468954713,-84.14360108792617,0.142839,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-156,GL-156-9171063800415338025550,Bohne Rd,,,Grass Lake Charter Township,42.278537659282016,-84.1504836430321,0.352662,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-157,GL-157-9172053800415338025553,Sager Rd,,,Grass Lake Charter Township,42.278537659282016,-84.1504836430321,0.481651,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-158,GL-158-33815563802136638021367,Scott Circle Dr,,,Grass Lake Charter Township,42.27989701910093,-84.21463597824192,0.025014,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-159,GL-159-33815583802136738021368,Trask Dr,,,Grass Lake Charter Township,42.27956852588464,-84.2144949834128,0.059197,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-160,GL-160-9171063800416538004153,Bohne Rd,,,Grass Lake Charter Township,42.27837779556216,-84.1670463544019,0.848674,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-161,GL-161-9171073800416538003953,Kalmbach Rd,,,Grass Lake Charter Township,42.27837779556216,-84.1670463544019,0.515318,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-162,GL-162-9171063800417738004165,Bohne Rd,,,Grass Lake Charter Township,42.27826470647393,-84.17510355288243,0.41289,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-163,GL-163-8978053800417738003779,Maute Rd,,,Grass Lake Charter Township,42.27826470647393,-84.17510355288243,0.778307,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-164,GL-164-33815553802136938021366,Scott Circle Dr,,,Grass Lake Charter Township,42.27869224643964,-84.21652482215362,0.136067,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-165,GL-165-33815573802136838021370,Trask Dr,,,Grass Lake Charter Township,42.27917272810548,-84.21545681044367,0.054576,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-166,GL-166-33815563802137038021369,Scott Circle Dr,,,Grass Lake Charter Township,42.27868156990148,-84.21614449319216,0.0195,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-167,GL-167-9171063800419038004177,Bohne Rd,,,Grass Lake Charter Township,42.27815694504508,-84.18477079471437,0.49537,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-168,GL-168-33815583802136838021371,Trask Dr,,,Grass Lake Charter Township,42.27917272810548,-84.21545681044367,0.0413,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-169,GL-169-33815563802137138021370,Scott Circle Dr,,,Grass Lake Charter Township,42.27865334812703,-84.21585714699911,0.014851,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-170,GL-170-33815563802136738021371,Scott Circle Dr,,,Grass Lake Charter Township,42.27956852588464,-84.2144949834128,0.161646,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-171,GL-171-9165023800419938004139,N Francisco Rd,,,Grass Lake Charter Township,42.27732484208437,-84.14079914971866,0.090257,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-172,GL-172-9192043800373438003808,Knight Rd,,,Grass Lake Charter Township,42.29076450298791,-84.20595395286277,0.124051,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-173,GL-173-33817183801688938025552,Sportsman Rdg,,,Grass Lake Charter Township,42.28880673665646,-84.1647468579244,0.080087,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-174,GL-174-33806843802555238016889,Sportsman Rdg,,,Grass Lake Charter Township,42.28813467722959,-84.16522400963485,0.065076,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-175,GL-175-33815523802137738021378,Cooley Dr,,,Grass Lake Charter Township,42.27615496750634,-84.21611669075942,0.047457,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-176,GL-176-33815513802137238021379,Frick Dr,,,Grass Lake Charter Township,42.277780835758286,-84.21352616345376,0.240243,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-177,GL-177-33811513801946438019465,Tall Grass Dr,,,Grass Lake Charter Township,42.274351622994985,-84.19823197386866,0.194112,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-178,GL-178-33810333801946438019463,Sand Hill Dr,,,Grass Lake Charter Township,42.274351622994985,-84.19823197386866,0.089512,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-179,GL-179-9165023802555138003873,N Francisco Rd,,,Grass Lake Charter Township,42.28407939337296,-84.14082345907796,0.181004,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-180,GL-180-9214083800482638004764,Island Dr,,,Grass Lake Charter Township,42.267145926767526,-84.21004966907519,0.315449,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-181,GL-181-9214083800480438004826,Island Dr,,,Grass Lake Charter Township,42.267522323262696,-84.21522873724058,0.279987,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-182,GL-182-33812043801969438019695,E Pinnacle Dr,,,Grass Lake Charter Township,42.26692242107754,-84.20411934759515,0.057015,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-183,GL-183-8978033801969438004764,Mount Hope Rd,,,Grass Lake Charter Township,42.26692242107754,-84.20411934759515,0.074973,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-184,GL-184-8978053800485738004177,Maute Rd,,,Grass Lake Charter Township,42.266108730858285,-84.1749663768539,0.838713,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
GL-ROAD-185,GL-185-9214083801690438004804,Island Dr,,,Grass Lake Charter Township,42.26668873393882,-84.21678401770974,0.120402,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
